"mhm_protocol","mhm_measuredDate","mhm_createDate","mhm_updateDate","mhm_publishDate","mhm_organizationId","mhm_organizationName","mhm_siteId","mhm_siteName","mhm_ExtraData","mhm_AbdomenCloseupPhotoUrls","mhm_LarvaeCount","mhm_MosquitoEggs","mhm_LocationAccuracyM","mhm_MosquitoEggCount","mhm_Comments","mhm_WaterSourcePhotoUrls","mhm_Latitude","mhm_Longitude","mhm_MosquitoHabitatMapperId","mhm_BreedingGroundEliminated","mhm_MeasuredAt","mhm_MeasurementElevation","mhm_Userid","mhm_Genus","mhm_LocationMethod","mhm_WaterSource","mhm_MosquitoAdults","mhm_Species","mhm_MosquitoPupae","mhm_DataSource","mhm_LarvaFullBodyPhotoUrls","mhm_LastIdentifyStage","mhm_WaterSourceType","mhm_GlobeTeams"
"mosquito_habitat_mapper","2023-01-29","2023-01-29T09:25:02","2023-01-29T21:32:47","2024-01-01T04:00:09","163028","Princess Chulabhorn Science High School Trang","207319","47NNH649904","LarvaeVisibleYes","","169","false","40","","","https://data.globe.gov/system/photos/2023/01/29/3236083/original.jpg","7.1505","99.5885","39429","true","2023-01-29T09:31:00","0","24196735","","automatic","cement, metal or plastic tank","true","","true","GLOBE Observer App","","identify-later","container: artificial",""
"mosquito_habitat_mapper","2018-08-20","2022-02-22T09:05:48","2022-02-22T09:05:48","2022-06-28T16:50:17","17615655","Thailand Citizen Science","97737","47PNK978560","","","","false","","","","https://data.globe.gov/system/photos/2018/08/20/819421/original.jpg","8.6484","99.8898","3943","true","2018-08-20T06:13:00","0","46928812","Anopheles","","tire","false","","false","GLOBE Observer App","","identify-no-siphon","container: artificial",""
"mosquito_habitat_mapper","2023-01-29","2023-01-29T09:25:02","2023-01-29T21:32:47","2024-01-01T04:00:09","163028","Princess Chulabhorn Science High School Trang","207319","47NNH649904","LarvaeVisibleYes","","32","false","40","","","https://data.globe.gov/system/photos/2023/01/29/3236088/original.jpg","7.1505","99.5885","39431","true","2023-01-29T09:36:00","0","24196735","","automatic","cement, metal or plastic tank","true","","true","GLOBE Observer App","","identify-later","container: artificial",""
"mosquito_habitat_mapper","2023-01-29","2023-01-29T09:25:02","2023-01-29T21:32:47","2024-01-01T04:00:09","163028","Princess Chulabhorn Science High School Trang","207319","47NNH649904","LarvaeVisibleYes","","22","false","27","","","https://data.globe.gov/system/photos/2023/01/29/3236093/original.jpg","7.1505","99.5885","39432","true","2023-01-29T09:32:00","0","59603632","","automatic","can or bottle","true","","false","GLOBE Observer App","","identify-later","container: artificial",""
"mosquito_habitat_mapper","2023-01-29","2023-01-29T09:25:02","2023-01-29T21:32:47","2024-01-01T04:00:09","163028","Princess Chulabhorn Science High School Trang","207319","47NNH649904","LarvaeVisibleYes","","23","false","35","","","https://data.globe.gov/system/photos/2023/01/29/3236094/original.jpg","7.1505","99.5885","39433","true","2023-01-29T09:36:00","0","59603632","","automatic","cement, metal or plastic tank","true","","false","GLOBE Observer App","","identify-later","container: artificial",""
"mosquito_habitat_mapper","2023-01-29","2023-01-29T09:25:02","2023-01-29T21:32:47","2024-01-01T04:00:09","163028","Princess Chulabhorn Science High School Trang","207319","47NNH649904","LarvaeVisibleYes","","19","false","35","","","https://data.globe.gov/system/photos/2023/01/29/3236095/original.jpg","7.1505","99.5885","39434","true","2023-01-29T09:38:00","0","59603632","","automatic","dish or pot","true","","false","GLOBE Observer App","","identify-later","container: artificial",""
"mosquito_habitat_mapper","2023-01-29","2023-01-29T09:25:02","2023-01-29T21:32:47","2024-01-01T04:00:09","163028","Princess Chulabhorn Science High School Trang","207319","47NNH649904","LarvaeVisibleYes","","12","false","35","","","https://data.globe.gov/system/photos/2023/01/29/3236096/original.jpg","7.1506","99.5885","39435","true","2023-01-29T09:40:00","0","59603632","","automatic","dish or pot","true","","false","GLOBE Observer App","","identify-later","container: artificial",""
"mosquito_habitat_mapper","2023-01-29","2023-01-29T09:25:02","2023-01-29T21:32:47","2024-01-01T04:00:09","163028","Princess Chulabhorn Science High School Trang","207319","47NNH649904","LarvaeVisibleYes","","13","false","35","","","https://data.globe.gov/system/photos/2023/01/29/3236097/original.jpg","7.1506","99.5885","39436","true","2023-01-29T09:41:00","0","59603632","","automatic","jar","true","","false","GLOBE Observer App","","identify-later","container: artificial",""
"mosquito_habitat_mapper","2023-01-29","2023-01-29T09:25:02","2023-01-29T21:32:47","2024-01-01T04:00:09","163028","Princess Chulabhorn Science High School Trang","207319","47NNH649904","LarvaeVisibleYes","","17","false","40","","","https://data.globe.gov/system/photos/2023/01/29/3236120/original.jpg","7.1505","99.5885","39437","true","2023-01-29T09:39:00","0","24196735","","automatic","cement, metal or plastic tank","true","","false","GLOBE Observer App","","identify-later","container: artificial",""
"mosquito_habitat_mapper","2023-01-29","2023-01-29T09:25:02","2023-01-29T21:32:47","2024-01-01T04:00:09","163028","Princess Chulabhorn Science High School Trang","207319","47NNH649904","LarvaeVisibleYes","","12","false","40","","","https://data.globe.gov/system/photos/2023/01/29/3236121/original.jpg","7.1505","99.5885","39438","true","2023-01-29T09:40:00","0","24196735","","automatic","can or bottle","true","","false","GLOBE Observer App","","identify-later","container: artificial",""
"mosquito_habitat_mapper","2023-01-29","2023-01-29T10:15:04","2023-01-29T21:32:51","2024-01-01T04:00:09","163028","Princess Chulabhorn Science High School Trang","303154","47NNH633950","LarvaeVisibleNo","","0","","22","","","https://data.globe.gov/system/photos/2023/01/29/3236122/original.jpg","7.1927","99.5735","39439","true","2023-01-29T10:11:00","0","24196735","","automatic","cement, metal or plastic tank","","","false","GLOBE Observer App","","","container: artificial",""
"mosquito_habitat_mapper","2023-01-29","2023-01-29T10:15:05","2023-01-29T21:32:50","2024-01-01T04:00:09","163028","Princess Chulabhorn Science High School Trang","303155","47NNH632951","LarvaeVisibleYes","","38","false","40","","","https://data.globe.gov/system/photos/2023/01/29/3236123/original.jpg","7.193","99.5732","39440","true","2023-01-29T10:11:00","0","24196735","","automatic","cement, metal or plastic tank","true","","false","GLOBE Observer App","","identify-later","container: artificial",""
"mosquito_habitat_mapper","2023-01-29","2023-01-29T10:15:04","2023-01-29T21:32:51","2024-01-01T04:00:09","163028","Princess Chulabhorn Science High School Trang","303154","47NNH633950","LarvaeVisibleYes","","23","false","10","","","https://data.globe.gov/system/photos/2023/01/29/3236124/original.jpg","7.1926","99.5735","39441","true","2023-01-29T10:11:00","0","59603632","","automatic","cement, metal or plastic tank","true","","false","GLOBE Observer App","","identify-later","container: artificial",""
"mosquito_habitat_mapper","2023-01-31","2023-01-31T11:05:01","2023-01-31T14:15:45","2024-01-01T04:00:09","163028","Princess Chulabhorn Science High School Trang","217513","47NNJ613351","LarvaeVisibleYes","","23","false","25","","","https://data.globe.gov/system/photos/2023/01/31/3238628/original.jpg","7.5552","99.5565","39442","true","2023-01-31T10:50:00","0","5284745","","automatic","dish or pot","true","","true","GLOBE Observer App","https://data.globe.gov/system/photos/2023/01/31/3238631/original.jpg; https://data.globe.gov/system/photos/2023/01/31/3238629/original.jpg; https://data.globe.gov/system/photos/2023/01/31/3238630/original.jpg; https://data.globe.gov/system/photos/2023/01/31/3238632/original.jpg","identify-photo-larva","container: artificial","[GLOBE PCSHSTrang]"
"mosquito_habitat_mapper","2023-01-31","2023-01-31T11:10:03","2023-01-31T14:15:43","2024-01-01T04:00:09","163028","Princess Chulabhorn Science High School Trang","210710","47NNJ614351","LarvaeVisibleYes","","17","","8","","","https://data.globe.gov/system/photos/2023/01/31/3238639/original.jpg","7.5552","99.5566","39443","true","2023-01-31T11:02:00","0","5284745","","automatic","dish or pot","true","","false","GLOBE Observer App","https://data.globe.gov/system/photos/2023/01/31/3238640/original.jpg; https://data.globe.gov/system/photos/2023/01/31/3238643/original.jpg","identify-analyze","container: artificial","[GLOBE PCSHSTrang]"
"mosquito_habitat_mapper","2023-01-31","2023-01-31T12:30:01","2023-01-31T14:15:55","2024-01-01T04:00:09","163028","Princess Chulabhorn Science High School Trang","183599","47NNJ615350","LarvaeVisibleYes","","27","false","77","","","https://data.globe.gov/system/photos/2023/01/31/3238760/original.jpg","7.5544","99.5577","39444","true","2023-01-31T11:11:00","0","5284745","","automatic","dish or pot","true","","true","GLOBE Observer App","https://data.globe.gov/system/photos/2023/01/31/3238763/original.jpg; https://data.globe.gov/system/photos/2023/01/31/3238764/original.jpg","identify-photo-larva","container: artificial","[GLOBE PCSHSTrang]"
"mosquito_habitat_mapper","2023-01-31","2023-01-31T11:10:03","2023-01-31T14:15:43","2024-01-01T04:00:09","163028","Princess Chulabhorn Science High School Trang","210710","47NNJ614351","LarvaeVisibleYes","","20","false","17","","","https://data.globe.gov/system/photos/2023/01/31/3238771/original.jpg","7.5552","99.5566","39445","true","2023-01-31T11:13:00","0","59603632","","automatic","dish or pot","true","","true","GLOBE Observer App","https://data.globe.gov/system/photos/2023/01/31/3238772/original.jpg","identify-photo-larva","container: artificial",""
"mosquito_habitat_mapper","2023-01-31","2023-01-31T12:30:01","2023-01-31T14:15:55","2024-01-01T04:00:09","163028","Princess Chulabhorn Science High School Trang","183599","47NNJ615350","LarvaeVisibleYes","","23","false","77","","","https://data.globe.gov/system/photos/2023/01/31/3238773/original.jpg","7.5544","99.5577","39446","true","2023-01-31T11:13:00","0","5284745","","automatic","dish or pot","true","","true","GLOBE Observer App","https://data.globe.gov/system/photos/2023/01/31/3238774/original.jpg; https://data.globe.gov/system/photos/2023/01/31/3238775/original.jpg; https://data.globe.gov/system/photos/2023/01/31/3238776/original.jpg","identify-photo-larva","container: artificial","[GLOBE PCSHSTrang]"
"mosquito_habitat_mapper","2023-01-31","2023-01-31T11:10:03","2023-01-31T14:15:43","2024-01-01T04:00:09","163028","Princess Chulabhorn Science High School Trang","210710","47NNJ614351","LarvaeVisibleYes","","20","false","43","","","https://data.globe.gov/system/photos/2023/01/31/3238777/original.jpg","7.5552","99.5566","39447","true","2023-01-31T11:18:00","0","59603632","","automatic","dish or pot","true","","false","GLOBE Observer App","https://data.globe.gov/system/photos/2023/01/31/3238778/original.jpg","identify-photo-larva","container: artificial",""
"mosquito_habitat_mapper","2023-01-31","2023-01-31T11:10:03","2023-01-31T14:15:43","2024-01-01T04:00:09","163028","Princess Chulabhorn Science High School Trang","210710","47NNJ614351","LarvaeVisibleYes","","673","false","95","","","https://data.globe.gov/system/photos/2023/01/31/3238779/original.jpg","7.5552","99.5566","39448","true","2023-01-31T11:21:00","0","59603632","","automatic","dish or pot","true","","true","GLOBE Observer App","https://data.globe.gov/system/photos/2023/01/31/3238780/original.jpg","identify-photo-larva","container: artificial",""
"mosquito_habitat_mapper","2023-01-31","2023-01-31T11:05:01","2023-01-31T14:15:45","2024-01-01T04:00:09","163028","Princess Chulabhorn Science High School Trang","217513","47NNJ613351","LarvaeVisibleYes","","19","false","23","","","https://data.globe.gov/system/photos/2023/01/31/3238783/original.jpg","7.5552","99.5565","39449","true","2023-01-31T11:29:00","0","59603632","","automatic","dish or pot","true","","false","GLOBE Observer App","https://data.globe.gov/system/photos/2023/01/31/3238787/original.jpg","identify-photo-larva","container: artificial",""
"mosquito_habitat_mapper","2018-08-20","2022-02-22T09:05:48","2022-02-22T09:05:48","2022-06-28T16:50:17","17615655","Thailand Citizen Science","97737","47PNK978560","","","","false","","","","https://data.globe.gov/system/photos/2018/08/20/819423/original.jpg","8.6482","99.8894","3945","true","2018-08-20T06:20:00","0","46929740","","","tire","false","","true","GLOBE Observer App","","identify","container: artificial",""
"mosquito_habitat_mapper","2023-01-31","2023-01-31T11:10:03","2023-01-31T14:15:43","2024-01-01T04:00:09","163028","Princess Chulabhorn Science High School Trang","210710","47NNJ614351","LarvaeVisibleNo","","0","","48","","There are fishes.","https://data.globe.gov/system/photos/2023/01/31/3238789/original.jpg","7.5553","99.5566","39450","false","2023-01-31T11:31:00","0","59603632","","automatic","jar","","","false","GLOBE Observer App","","","container: artificial",""
"mosquito_habitat_mapper","2023-01-31","2023-01-31T11:05:01","2023-01-31T14:15:45","2024-01-01T04:00:09","163028","Princess Chulabhorn Science High School Trang","217513","47NNJ613351","LarvaeVisibleYes","","5","false","28","","","https://data.globe.gov/system/photos/2023/01/31/3238790/original.jpg","7.5553","99.5565","39451","true","2023-01-31T11:15:00","0","5284745","","automatic","dish or pot","true","","true","GLOBE Observer App","https://data.globe.gov/system/photos/2023/01/31/3238792/original.jpg","identify-photo-larva","container: artificial","[GLOBE PCSHSTrang]"
"mosquito_habitat_mapper","2023-01-31","2023-01-31T11:10:03","2023-01-31T14:15:43","2024-01-01T04:00:09","163028","Princess Chulabhorn Science High School Trang","210710","47NNJ614351","LarvaeVisibleYes","","65","false","37","","","https://data.globe.gov/system/photos/2023/01/31/3238796/original.jpg","7.5554","99.5566","39452","true","2023-01-31T11:16:00","0","5284745","","automatic","cement, metal or plastic tank","true","","true","GLOBE Observer App","https://data.globe.gov/system/photos/2023/01/31/3238797/original.jpg; https://data.globe.gov/system/photos/2023/01/31/3238798/original.jpg; https://data.globe.gov/system/photos/2023/01/31/3238799/original.jpg","identify-photo-larva","container: artificial","[GLOBE PCSHSTrang]"
"mosquito_habitat_mapper","2023-01-31","2023-01-31T11:10:03","2023-01-31T14:15:43","2024-01-01T04:00:09","163028","Princess Chulabhorn Science High School Trang","210710","47NNJ614351","LarvaeVisibleYes","","4","false","35","","","https://data.globe.gov/system/photos/2023/01/31/3238812/original.jpg","7.5553","99.5566","39453","true","2023-01-31T11:32:00","0","5284745","","automatic","discarded: other","true","","false","GLOBE Observer App","https://data.globe.gov/system/photos/2023/01/31/3238814/original.jpg; https://data.globe.gov/system/photos/2023/01/31/3238815/original.jpg; https://data.globe.gov/system/photos/2023/01/31/3238817/original.jpg","identify-photo-larva","container: artificial","[GLOBE PCSHSTrang]"
"mosquito_habitat_mapper","2023-01-31","2023-01-31T11:10:03","2023-01-31T14:15:43","2024-01-01T04:00:09","163028","Princess Chulabhorn Science High School Trang","210710","47NNJ614351","LarvaeVisibleYes","","13","false","40","","","https://data.globe.gov/system/photos/2023/01/31/3238829/original.jpg","7.5552","99.5566","39454","true","2023-01-31T11:26:00","0","5284745","","automatic","dish or pot","true","","true","GLOBE Observer App","https://data.globe.gov/system/photos/2023/01/31/3238830/original.jpg; https://data.globe.gov/system/photos/2023/01/31/3238831/original.jpg; https://data.globe.gov/system/photos/2023/01/31/3238832/original.jpg; https://data.globe.gov/system/photos/2023/01/31/3238834/original.jpg; https://data.globe.gov/system/photos/2023/01/31/3238833/original.jpg","identify-photo-larva","container: artificial","[GLOBE PCSHSTrang]"
"mosquito_habitat_mapper","2023-01-31","2023-01-31T11:10:03","2023-01-31T14:15:43","2024-01-01T04:00:09","163028","Princess Chulabhorn Science High School Trang","210710","47NNJ614351","LarvaeVisibleYes","","0","false","70","","There are fish in water","https://data.globe.gov/system/photos/2023/01/31/3238835/original.jpg","7.5553","99.5567","39455","false","2023-01-31T11:20:00","0","5284745","","automatic","cement, metal or plastic tank","true","","false","GLOBE Observer App","","identify","container: artificial","[GLOBE PCSHSTrang]"
"mosquito_habitat_mapper","2023-01-31","2023-01-31T11:10:03","2023-01-31T14:15:43","2024-01-01T04:00:09","163028","Princess Chulabhorn Science High School Trang","210710","47NNJ614351","LarvaeVisibleNo","","0","","75","","There are many fishes in water.","https://data.globe.gov/system/photos/2023/01/31/3238836/original.jpg","7.5552","99.5566","39456","false","2023-01-31T11:22:00","0","5284745","","automatic","cement, metal or plastic tank","","","false","GLOBE Observer App","","","container: artificial","[GLOBE PCSHSTrang]"
"mosquito_habitat_mapper","2023-01-31","2023-01-31T11:10:03","2023-01-31T14:15:43","2024-01-01T04:00:09","163028","Princess Chulabhorn Science High School Trang","210710","47NNJ614351","LarvaeVisibleNo","","0","","42","","There are many fishes in water.","https://data.globe.gov/system/photos/2023/01/31/3238837/original.jpg","7.5552","99.5566","39457","false","2023-01-31T11:24:00","0","5284745","","automatic","cement, metal or plastic tank","","","false","GLOBE Observer App","","","container: artificial","[GLOBE PCSHSTrang]"
"mosquito_habitat_mapper","2023-01-31","2023-01-31T11:10:03","2023-01-31T14:15:43","2024-01-01T04:00:09","163028","Princess Chulabhorn Science High School Trang","210710","47NNJ614351","LarvaeVisibleNo","","0","","35","","There are some fish in water.","https://data.globe.gov/system/photos/2023/01/31/3238838/original.jpg","7.5552","99.5566","39458","false","2023-01-31T11:29:00","0","5284745","","automatic","cement, metal or plastic tank","","","false","GLOBE Observer App","","","container: artificial","[GLOBE PCSHSTrang]"
"mosquito_habitat_mapper","2023-02-03","2023-02-03T21:10:03","2023-02-03T21:15:03","2024-01-01T04:00:09","17043304","United States of America Citizen Science","303675","04QFJ245539","LarvaeVisibleNo","","0","","","","","https://data.globe.gov/system/photos/2023/02/03/3244432/original.jpg","21.283","-157.7997","39459","true","2023-02-03T21:04:00","0","101826143","","manual","can or bottle","","","false","GLOBE Observer App","","","container: artificial","[BIOL 265 Lab]"
"mosquito_habitat_mapper","2018-08-20","2022-02-22T09:05:48","2022-02-22T09:05:48","2022-06-28T16:50:17","17615655","Thailand Citizen Science","97737","47PNK978560","","","","false","","","","https://data.globe.gov/system/photos/2018/08/20/819424/original.jpg","8.6482","99.8894","3946","true","2018-08-20T06:36:00","0","46929740","","","pond","true","","false","GLOBE Observer App","","identify","still: lake/pond/swamp",""
"mosquito_habitat_mapper","2023-02-03","2023-02-03T21:10:02","2023-02-06T15:25:16","2024-01-01T04:00:09","17043304","United States of America Citizen Science","303676","04QFJ244539","LarvaeVisibleNo","","0","","","","","https://data.globe.gov/system/photos/2023/02/03/3244433/original.jpg","21.2827","-157.8001","39460","false","2023-02-03T21:08:00","0","101826143","","manual","puddle, vehicle or animal tracks","","","false","GLOBE Observer App","","","still: lake/pond/swamp","[BIOL 265 Lab]"
"mosquito_habitat_mapper","2023-02-03","2023-02-03T21:10:02","2023-02-06T15:25:16","2024-01-01T04:00:09","17043304","United States of America Citizen Science","303676","04QFJ244539","LarvaeVisibleNo","","0","","","","","https://data.globe.gov/system/photos/2023/02/03/3244442/original.jpg","21.2828","-157.8001","39461","false","2023-02-03T21:09:00","0","101826143","","manual","puddle, vehicle or animal tracks","","","false","GLOBE Observer App","","","still: lake/pond/swamp","[BIOL 265 Lab]"
"mosquito_habitat_mapper","2023-02-03","2023-02-03T23:35:01","2023-02-06T15:25:09","2024-01-01T04:00:09","17043304","United States of America Citizen Science","303696","04QFJ258531","LarvaeVisibleNo","","0","","58","","","https://data.globe.gov/system/photos/2023/02/03/3245009/original.jpg","21.2758","-157.7867","39462","true","2023-02-03T23:08:00","0","101599456","","automatic","dish or pot","","","false","GLOBE Observer App","","","container: artificial","[BIOL 265 Lab]"
"mosquito_habitat_mapper","2023-02-03","2023-02-03T23:35:04","2023-02-06T15:25:23","2024-01-01T04:00:09","17043304","United States of America Citizen Science","303697","04QFJ233574","LarvaeVisibleNo","","0","","4","","","https://data.globe.gov/system/photos/2023/02/03/3245010/original.jpg","21.3146","-157.8111","39463","true","2023-02-03T23:28:00","0","101599456","","automatic","dish or pot","","","false","GLOBE Observer App","","identify","container: artificial","[BIOL 265 Lab]"
"mosquito_habitat_mapper","2023-02-03","2023-02-03T23:35:03","2023-02-06T15:25:18","2024-01-01T04:00:09","17043304","United States of America Citizen Science","303698","04QFJ232574","LarvaeVisibleNo","","0","","10","","","https://data.globe.gov/system/photos/2023/02/03/3245011/original.jpg","21.3145","-157.8113","39464","true","2023-02-03T23:31:00","0","101599456","","automatic","dish or pot","","","false","GLOBE Observer App","","","container: artificial","[BIOL 265 Lab]"
"mosquito_habitat_mapper","2023-02-06","2023-02-06T03:00:02","2023-02-06T15:25:20","2024-01-01T04:00:09","17043304","United States of America Citizen Science","289998","18SVH428461","LarvaeVisibleNotSure","","","","","","","https://data.globe.gov/system/photos/2023/02/06/3247664/original.jpg","38.3617","-75.6546","39465","false","2023-02-06T01:51:00","0","101931486","","manual","dish or pot","","","false","GLOBE Observer App","","identify","container: artificial",""
"mosquito_habitat_mapper","2023-02-06","2023-02-06T03:00:02","2023-02-06T15:25:20","2024-01-01T04:00:09","17043304","United States of America Citizen Science","289998","18SVH428461","LarvaeVisibleNo","","0","","","","","https://data.globe.gov/system/photos/2023/02/06/3247665/original.jpg","38.3617","-75.6546","39466","true","2023-02-06T01:57:00","0","101931486","","manual","dish or pot","","","false","GLOBE Observer App","","","container: artificial",""
"mosquito_habitat_mapper","2023-02-03","2023-02-06T17:30:02","2023-02-06T17:35:03","2024-01-01T04:00:09","82994383","FEDERAL SCIENCE & TECHNNICAL COLLEGE, UROMI","291907","32NKN048423","LarvaeVisibleYes","","3","false","1799","","The water is green at the side and White at the center, plants at the sides and the water is open to Sun","https://data.globe.gov/system/photos/2023/02/03/3248573/original.jpg","6.7085","6.3301","39467","true","2023-02-03T16:45:00","0","82994368","","automatic","estuary","true","","true","GLOBE Observer App","","identify-verify-larva","flowing: still water found next to river or stream","[Emma John, Fstc Uromi, GLOBEEMMA]"
"mosquito_habitat_mapper","2023-02-06","2023-02-06T17:40:01","2023-02-07T13:55:02","2024-01-01T04:00:09","82994383","FEDERAL SCIENCE & TECHNNICAL COLLEGE, UROMI","303919","32NKN047423","LarvaeVisibleYes","","2","false","100","","Dirty water in a bucket, water under the sun and no plant cover","https://data.globe.gov/system/photos/2023/02/06/3248586/original.jpg","6.7091","6.3298","39468","false","2023-02-06T17:30:00","0","82994368","","automatic","ovitrap","true","","false","GLOBE Observer App","","identify-analyze","container: artificial","[Emma John, Fstc Uromi, GLOBEEMMA]"
"mosquito_habitat_mapper","2023-02-07","2023-02-07T16:20:02","2023-02-09T22:35:53","2024-01-01T04:00:09","79104280","EBENEZER AFRICAN CHURCH PRIMARY SCHOOL 1","250185","31NEH318357","LarvaeVisibleNo","","0","","5","","","https://data.globe.gov/system/photos/2023/02/07/3249684/original.jpg","6.6561","3.2882","39469","true","2023-02-07T16:17:00","0","79104266","","automatic","ditch","","","false","GLOBE Observer App","","","still: lake/pond/swamp",""
"mosquito_habitat_mapper","2018-08-20","2022-02-22T09:05:48","2022-02-22T09:05:48","2022-06-28T16:50:17","17615655","Thailand Citizen Science","135466","47PNK977585","","","30","false","","","","https://data.globe.gov/system/photos/2018/08/20/819431/original.jpg","8.6706","99.8889","3947","true","2018-08-20T06:53:00","0","46926855","","","fountain or bird bath","true","","true","GLOBE Observer App","","identify-siphon-pecten","container: artificial",""
"mosquito_habitat_mapper","2023-02-07","2023-02-07T16:20:02","2023-02-09T22:35:53","2024-01-01T04:00:09","79104280","EBENEZER AFRICAN CHURCH PRIMARY SCHOOL 1","250185","31NEH318357","LarvaeVisibleYes","","12","true","5","","","https://data.globe.gov/system/photos/2023/02/07/3249691/original.jpg","6.6561","3.2882","39470","true","2023-02-07T16:18:00","0","79104266","","automatic","jar","false","","false","GLOBE Observer App","","identify-photo-larva","container: artificial",""
"mosquito_habitat_mapper","2023-02-07","2023-02-07T23:55:01","2023-02-07T23:55:01","2024-01-01T04:00:09","17043304","United States of America Citizen Science","304043","04QFJ232530","LarvaeVisibleNo","","0","","19","","","https://data.globe.gov/system/photos/2023/02/07/3250159/original.jpg","21.2746","-157.8121","39471","true","2023-02-07T23:48:00","0","101596741","","automatic","dish or pot","","","false","GLOBE Observer App","","","container: artificial","[BIOL 265 Lab]"
"mosquito_habitat_mapper","2023-02-08","2023-02-08T07:50:01","2023-02-09T22:35:15","2024-01-01T04:00:09","163028","Princess Chulabhorn Science High School Trang","56227","47NNJ616349","LarvaeVisibleYes","","11","false","44","","","https://data.globe.gov/system/photos/2023/02/08/3250466/original.jpg","7.5529","99.5588","39472","true","2023-02-08T07:45:00","0","59603632","","automatic","dish or pot","true","","true","GLOBE Observer App","https://data.globe.gov/system/photos/2023/02/08/3250467/original.jpg","identify-photo-larva","container: artificial",""
"mosquito_habitat_mapper","2023-02-08","2023-02-08T23:10:01","2023-02-08T23:10:01","2024-01-01T04:00:09","6509360","Peru GLOBE v-School","271970","19KBB321829","LarvaeVisibleNo","","0","","15","","","https://data.globe.gov/system/photos/2023/02/08/3251766/original.jpg","-16.4201","-71.508","39474","true","2023-02-08T23:04:00","0","3090086","","automatic","flower or plant pot/tray","","","false","GLOBE Observer App","","","container: artificial",""
"mosquito_habitat_mapper","2023-02-03","2023-02-10T06:30:01","2023-03-13T19:15:14","2024-01-01T04:00:09","19841715","Madagascar Citizen Science","304234","38KQE649116","LarvaeVisibleYes","","3","false","35","","","","-18.8704","47.5151","39475","true","2023-02-03T07:35:00","0","101056638","","automatic","tire","true","","false","GLOBE Observer App","https://data.globe.gov/system/photos/2023/02/03/3253204/original.jpg; https://data.globe.gov/system/photos/2023/02/03/3253205/original.jpg; https://data.globe.gov/system/photos/2023/02/03/3253206/original.jpg; https://data.globe.gov/system/photos/2023/02/03/3253209/original.jpg; https://data.globe.gov/system/photos/2023/02/03/3253207/original.jpg; https://data.globe.gov/system/photos/2023/02/03/3253208/original.jpg","identify-photo-abdomen","container: artificial",""
"mosquito_habitat_mapper","2023-01-12","2023-02-10T06:55:01","2023-02-13T14:46:21","2024-01-01T04:00:09","19841715","Madagascar Citizen Science","304235","38KQE647117","LarvaeVisibleYes","","1","false","","","","https://data.globe.gov/system/photos/2023/01/12/3253215/original.jpg","-18.8697","47.5133","39476","true","2023-01-12T21:58:00","0","101056638","","manual","jar","false","","false","GLOBE Observer App","https://data.globe.gov/system/photos/2023/01/12/3253216/original.jpg","identify-photo-larva","container: artificial",""
"mosquito_habitat_mapper","2023-02-03","2023-02-10T06:30:01","2023-03-13T19:15:14","2024-01-01T04:00:09","19841715","Madagascar Citizen Science","304234","38KQE649116","LarvaeVisibleYes","","3","false","35","","","","-18.8704","47.515","39477","true","2023-02-03T07:41:00","0","101056638","","automatic","tire","true","","false","GLOBE Observer App","https://data.globe.gov/system/photos/2023/02/03/3253313/original.jpg; https://data.globe.gov/system/photos/2023/02/03/3253314/original.jpg; https://data.globe.gov/system/photos/2023/02/03/3253315/original.jpg; https://data.globe.gov/system/photos/2023/02/03/3253316/original.jpg; https://data.globe.gov/system/photos/2023/02/03/3253317/original.jpg; https://data.globe.gov/system/photos/2023/02/03/3253318/original.jpg","identify-photo-abdomen","container: artificial",""
"mosquito_habitat_mapper","2023-02-10","2023-02-10T09:45:01","2023-03-01T10:40:02","2024-01-01T04:00:09","19841715","Madagascar Citizen Science","304234","38KQE649116","LarvaeVisibleYes","","1","false","35","","","","-18.8704","47.515","39478","false","2023-02-10T06:13:00","0","101056638","","automatic","tire","false","","false","GLOBE Observer App","https://data.globe.gov/system/photos/2023/02/10/3253319/original.jpg; https://data.globe.gov/system/photos/2023/02/10/3253320/original.jpg; https://data.globe.gov/system/photos/2023/02/10/3253321/original.jpg; https://data.globe.gov/system/photos/2023/02/10/3253322/original.jpg; https://data.globe.gov/system/photos/2023/02/10/3253324/original.jpg; https://data.globe.gov/system/photos/2023/02/10/3253323/original.jpg","identify-saddle-comb","container: artificial",""
"mosquito_habitat_mapper","2023-02-10","2023-02-10T09:45:01","2023-03-01T10:40:02","2024-01-01T04:00:09","19841715","Madagascar Citizen Science","304234","38KQE649116","LarvaeVisibleYes","","0","false","35","","","","-18.8703","47.515","39479","false","2023-02-10T06:32:00","0","101056638","","automatic","tire","false","","true","GLOBE Observer App","https://data.globe.gov/system/photos/2023/02/10/3253325/original.jpg; https://data.globe.gov/system/photos/2023/02/10/3253326/original.jpg; https://data.globe.gov/system/photos/2023/02/10/3253327/original.jpg; https://data.globe.gov/system/photos/2023/02/10/3253328/original.jpg; https://data.globe.gov/system/photos/2023/02/10/3253329/original.jpg; https://data.globe.gov/system/photos/2023/02/10/3253330/original.jpg","identify-analyze","container: artificial",""
